,id,trialnb,blocknb,prepost,stim,response,rt,acc,correctResp
2809,120,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kat,2029.0,1,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2810,120,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,wc,11642.0,1,"['wc', ' toilet', 'wcbril', 'wc-bril', 'WC']"
2811,120,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kat,1814.0,1,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2812,120,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,hagedis,3427.0,1,"['hagedis', ' kameleon', ' leguaan', ' lizard', ' salamander', ' gekko', ' kikker', 'reptiel']"
2813,120,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,2428.0,1,"['vlinder', ' butterfly']"
2814,120,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/812tt.jpg,insect,5105.0,1,"['kever', ' insect', ' beestje', ' wants', ' bug']"
2815,120,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,kangoeroe,3875.0,1,"['kangoeroe', ' kangaroo']"
2816,120,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/691tt.jpg,jaguar,5550.0,1,"['luipaard', ' leopard', ' puma', ' cheetah', ' tijger', ' jaguar', ' panter']"
2817,120,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ezels,8242.0,0,"['ananas', ' ananassen', ' ananasplant', ' plant', ' pineapple']"
2818,120,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,3425.0,1,"['bloem', ' flower', ' bloesem']"
2819,120,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezels,2188.0,1,"['ezel', ' donkey', ' donkeys', ' ezels', ' ezel', ' paard', ' paarden']"
2820,120,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,tractor,3490.0,0,"['huis', ' huisje', ' house', ' building', ' gebouw', ' hut', ' stal', ' stable']"
2821,120,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,bloem,3299.0,0,"['paddestoel', ' kikker', ' pad', ' toad', ' frog', ' mushroom', ' schimmel']"
2822,120,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,,1852.0,0,"['horloge', ' uurwerk', ' klok', ' watch', ' clock', ' time']"
2823,120,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,2682.0,1,"['koala', ' koalabeertje', ' beertje']"
2824,120,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,mens,2185.0,1,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
2825,120,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,mens,2712.0,0,"['uil', ' owl', ' vogel', ' bird', ' uilen', ' uiltjes']"
2826,120,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,,1200.0,0,"['luipaard', ' jaguar', ' jachtluipaard', 'leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2827,120,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,2707.0,1,"['huis', ' gebouw', ' tuin', ' house', ' building', ' park', ' garden']"
2828,120,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,,557.0,0,"['slang', ' snake']"
2829,120,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,,535.0,0,"['pad', ' toad', ' frog', ' kikker']"
2830,120,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,jaguar,4109.0,1,"['luipaard', ' jaguar', ' jachtluipaard', 'leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2831,120,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,kikker,2369.0,1,"['pad', ' toad', ' frog', ' kikker']"
2832,120,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,vrouwen,7518.0,1,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
2833,120,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/003tt.jpg,slang,4803.0,1,"['slang', ' snake']"
2834,120,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,uilen,2387.0,1,"['uil', ' owl', ' vogel', ' bird', ' uilen', ' uiltjes']"
2835,120,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/556tt.jpg,horloge,3685.0,1,"['horloge', ' uurwerk', ' klok', ' watch', ' clock', ' time']"
2836,120,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/683tt.jpg,koala,4921.0,1,"['koala', ' koalabeertje', ' beertje']"
2837,120,7,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,,4600.0,0,"['huis', ' huisje', ' house', ' building', ' gebouw', ' hut', ' stal', ' stable']"
2838,120,8,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/676tt.jpg,huis,2341.0,1,"['huis', ' gebouw', ' tuin', ' house', ' building', ' park', ' garden']"
2839,120,9,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/560tt.jpg,paddestoel,4119.0,1,"['paddestoel', ' kikker', ' pad', ' toad', ' frog', ' mushroom', ' schimmel']"
2840,120,0,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,4412.0,1,"['olifant', ' olifantenkop']"
2841,120,1,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,3392.0,1,"['slang', ' slangenkop', ' snake']"
2842,120,2,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,bloem,3486.0,0,"['ananas', 'bladeren', 'ananassen']"
2843,120,3,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,duiker,4556.0,0,"['walvis', ' whale', ' dolfijn', ' dolphin', ' orca', ' orka', 'walrus']"
2844,120,4,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,megafoon,6410.0,0,"['trompet', ' schuiftrompet', ' trumpet', ' trombone']"
2845,120,5,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,2408.0,1,"['hond', ' dog']"
2846,120,6,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,,2418.0,0,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2847,120,7,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,neus,4371.0,0,"['uil', ' owl', ' vogel', ' bird']"
2848,120,8,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vork,3500.0,1,"['vork', ' fork', ' vorken', ' forks']"
2849,120,9,4,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,vlekken,4074.0,0,"['luipaard', ' jachtluipaard', ' jaguar', ' leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2850,120,0,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,vogel,4312.0,1,"['uil', ' owl', ' vogel', ' bird']"
2851,120,1,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/429tt.jpg,slang,3212.0,1,"['slang', ' slangenkop', ' snake']"
2852,120,2,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/062tt.jpg,hond,2235.0,1,"['hond', ' dog']"
2853,120,3,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,walrus,6077.0,1,"['walvis', ' whale', ' dolfijn', ' dolphin', ' orca', ' orka', 'walrus']"
2854,120,4,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,kat,1369.0,1,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2855,120,5,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,,4514.0,0,"['ananas', 'bladeren', 'ananassen']"
2856,120,6,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,trombone,3843.0,1,"['trompet', ' schuiftrompet', ' trumpet', ' trombone']"
2857,120,7,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/184tt.jpg,vorken,5337.0,1,"['vork', ' fork', ' vorken', ' forks']"
2858,120,8,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,panter,9279.0,1,"['luipaard', ' jachtluipaard', ' jaguar', ' leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2859,120,9,4,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,3088.0,1,"['olifant', ' olifantenkop']"
2860,120,0,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,spinnenweb,5837.0,0,"['kwal', 'lichaam']"
2861,120,1,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,appel,4936.0,0,"['sinaasappel', ' pompelmoes', 'orange', ' appelsien', ' citroen', ' lemon']"
2862,120,2,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,,1207.0,0,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
2863,120,3,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,ladder,4254.0,0,"['stoel', 'zitvlak']"
2864,120,4,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,,2123.0,0,"['vlinder', ' butterfly']"
2865,120,5,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,,4093.0,0,"['kikker', ' pad', ' toad', ' frog']"
2866,120,6,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,bloem,4415.0,0,"['boer', ' man', ' tuin', ' moestuin', ' boer', ' oogst', 'akker']"
2867,120,7,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,slang,2760.0,0,"['kikker', ' pad', ' toad', ' frog']"
2868,120,8,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,cadeau,4161.0,0,"['parasol', 'baleinen', 'paraplu']"
2869,120,9,5,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,fiets,3665.0,0,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
2870,120,0,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,kikker,2296.0,1,"['kikker', ' pad', ' toad', ' frog']"
2871,120,1,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,citroen,3593.0,1,"['sinaasappel', ' pompelmoes', 'orange', ' appelsien', ' citroen', ' lemon']"
2872,120,2,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,stoel,1794.0,1,"['stoel', 'zitvlak']"
2873,120,3,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,kikker,2225.0,1,"['kikker', ' pad', ' toad', ' frog']"
2874,120,4,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/864tt.jpg,lint,7751.0,0,"['parasol', 'baleinen', 'paraplu']"
2875,120,5,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,brommer,2311.0,1,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
2876,120,6,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/006tt.jpg,kwal,2592.0,1,"['kwal', 'lichaam']"
2877,120,7,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,man,2541.0,1,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
2878,120,8,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/871tt.jpg,boer,2874.0,1,"['boer', ' man', ' tuin', ' moestuin', ' boer', ' oogst', 'akker']"
2879,120,9,5,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/872tt.jpg,,3269.0,0,"['vlinder', ' butterfly']"
2880,10,0,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,arm,17864.0,0,"['eend', ' duck', ' eenden', ' fazant', ' bird', 'vogel', ' zwaan']"
2881,10,1,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,geit,7194.0,0,"['uil', ' owl', ' vogel', ' bird', ' uilen', ' uiltjes']"
2882,10,2,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,strand,3228.0,0,"['kangoeroe', ' kangaroo']"
2883,10,3,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,gebouw,3834.0,0,"['trein', ' train', ' locomotief', ' wagon', ' treinlocomotief']"
2884,10,4,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,mug,9439.0,0,"['hagedis', ' kameleon', ' leguaan', ' lizard', ' salamander', ' gekko', ' kikker', 'reptiel']"
2885,10,5,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,stier,4027.0,0,"['ezel', ' donkey', ' donkeys', ' ezels', ' ezel', ' paard', ' paarden']"
2886,10,6,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,samurai,15881.0,0,"['skier', 'skieen', ' skies', ' boom', ' snowboard', ' skier', ' skis', ' ski', ' skier']"
2887,10,7,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,beker,5813.0,0,"['gasvuur', ' gaskookplaat', ' fornuis']"
2888,10,8,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,kat,10377.0,0,"['bloem', ' flower']"
2889,10,9,0,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,roos,3524.0,1,"['roos', 'roosje', ' bloem', 'blaadje']"
2890,10,0,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/045tt.jpg,ezel,8771.0,0,"['hagedis', ' kameleon', ' leguaan', ' lizard', ' salamander', ' gekko', ' kikker', 'reptiel']"
2891,10,1,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/661tt.jpg,gewei,8868.0,0,"['eend', ' duck', ' eenden', ' fazant', ' bird', 'vogel', ' zwaan']"
2892,10,2,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/729tt.jpg,vogel,5121.0,1,"['uil', ' owl', ' vogel', ' bird', ' uilen', ' uiltjes']"
2893,10,3,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/404tt.jpg,kat,10332.0,0,"['bloem', ' flower']"
2894,10,4,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/018tt.jpg,roos,3094.0,1,"['roos', 'roosje', ' bloem', 'blaadje']"
2895,10,5,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/573tt.jpg,gebouw,2848.0,0,"['trein', ' train', ' locomotief', ' wagon', ' treinlocomotief']"
2896,10,6,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/858tt.jpg,samurai,7757.0,0,"['skier', 'skieen', ' skies', ' boom', ' snowboard', ' skier', ' skis', ' ski', ' skier']"
2897,10,7,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/859tt.jpg,strand,2747.0,0,"['kangoeroe', ' kangaroo']"
2898,10,8,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/655tt.jpg,ezels,6550.0,1,"['ezel', ' donkey', ' donkeys', ' ezels', ' ezel', ' paard', ' paarden']"
2899,10,9,0,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/874tt.jpg,fornuis,4683.0,1,"['gasvuur', ' gaskookplaat', ' fornuis']"
2900,10,0,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,huis,3657.0,1,"['huis', ' huisje', ' house', ' building', ' gebouw', ' hut', ' stal', ' stable']"
2901,10,1,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,vogel,5397.0,0,"['kikker', ' pad', ' toad', ' frog']"
2902,10,2,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,varken,3018.0,0,"['olifant', ' slurf', ' elephant']"
2903,10,3,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,bever,2161.0,0,"['konijn', ' konijntje ']"
2904,10,4,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,klimop,5465.0,0,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
2905,10,5,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,5038.0,1,"['piano', ' vleugelpiano']"
2906,10,6,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,gecko,2746.0,0,"['hagedis', ' kikker', ' kameleon', ' leguaan', ' lizard', ' salamander', ' kameleonachtige']"
2907,10,7,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,uil,3806.0,0,"['luipaard', ' jachtluipaard', ' jaguar', ' leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2908,10,8,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,paard,8400.0,0,"['ananas', ' ananassen', ' ananasplant', ' plant', ' pineapple']"
2909,10,9,1,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,bloem,2329.0,0,"['ananas', 'bladeren', 'ananassen']"
2910,10,0,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/792tt.jpg,ananas,3661.0,1,"['ananas', ' ananassen', ' ananasplant', ' plant', ' pineapple']"
2911,10,1,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/127tt.jpg,huisje,5384.0,1,"['huis', ' huisje', ' house', ' building', ' gebouw', ' hut', ' stal', ' stable']"
2912,10,2,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/593tt.jpg,kralen,8797.0,0,"['man', ' mens', ' persoon', ' human', ' vrouw', ' woman', ' women']"
2913,10,3,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/007tt.jpg,piano,2967.0,1,"['piano', ' vleugelpiano']"
2914,10,4,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/623tt.jpg,olifant,3056.0,1,"['olifant', ' slurf', ' elephant']"
2915,10,5,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/558tt.jpg,gecko,2411.0,0,"['kikker', ' pad', ' toad', ' frog']"
2916,10,6,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/609tt.jpg,jaguar,3445.0,1,"['luipaard', ' jachtluipaard', ' jaguar', ' leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2917,10,7,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/017tt.jpg,bloem,3577.0,0,"['ananas', 'bladeren', 'ananassen']"
2918,10,8,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/273tt.jpg,gecko,2322.0,0,"['hagedis', ' kikker', ' kameleon', ' leguaan', ' lizard', ' salamander', ' kameleonachtige']"
2919,10,9,1,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/025tt.jpg,konijn,2764.0,1,"['konijn', ' konijntje ']"
2920,10,0,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,volgel,4716.0,0,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2921,10,1,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,toilet,3953.0,1,"['wc', ' toilet', 'wcbril', 'wc-bril', 'WC']"
2922,10,2,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,maan,10021.0,0,"['trompet', ' schuiftrompet', ' trumpet', ' trombone']"
2923,10,3,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,koe,8114.0,0,"['koala', ' koalabeertje', ' beertje', ' panda', ' beer']"
2924,10,4,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,anker,1864.0,0,"['fluit', ' fluitje', ' flute', ' whistle', ' scheidsrechterfluitje']"
2925,10,5,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,fietswiel,3015.0,0,"['stoel', 'zitvlak']"
2926,10,6,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,bij,2769.0,0,"['olifant', ' olifantenkop']"
2927,10,7,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,aansteker,3764.0,0,"['paprika', ' pepper', ' peper', ' paprika', ' red pepper', ' green pepper']"
2928,10,8,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,soldaat,4258.0,0,"['pad', ' toad', ' frog', ' kikker']"
2929,10,9,2,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,man,11278.0,0,"['uil', ' owl', ' vogel', ' bird']"
2930,10,0,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/823tt.jpg,koala,3122.0,1,"['koala', ' koalabeertje', ' beertje', ' panda', ' beer']"
2931,10,1,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/738tt.jpg,aansteker,5198.0,0,"['paprika', ' pepper', ' peper', ' paprika', ' red pepper', ' green pepper']"
2932,10,2,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/559tt.jpg,soldaat,3697.0,0,"['pad', ' toad', ' frog', ' kikker']"
2933,10,3,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/728tt.jpg,uil,2250.0,1,"['uil', ' owl', ' vogel', ' bird']"
2934,10,4,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/873tt.jpg,olifant,4594.0,1,"['olifant', ' olifantenkop']"
2935,10,5,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/005tt.jpg,toilet,3972.0,1,"['wc', ' toilet', 'wcbril', 'wc-bril', 'WC']"
2936,10,6,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/192tt.jpg,kat,1957.0,1,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2937,10,7,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/853tt.jpg,anker,1988.0,0,"['fluit', ' fluitje', ' flute', ' whistle', ' scheidsrechterfluitje']"
2938,10,8,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/863tt.jpg,stoel,2709.0,1,"['stoel', 'zitvlak']"
2939,10,9,2,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/576tt.jpg,trompet,3158.0,1,"['trompet', ' schuiftrompet', ' trumpet', ' trombone']"
2940,10,0,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/148tt.jpg,kikker,2854.0,1,"['kikker', ' pad', ' toad', ' frog']"
2941,10,1,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,3995.0,1,"['bloem', ' flower', ' bloesem']"
2942,10,2,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,schelp3,3791.0,0,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
2943,10,3,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,bank,4220.0,0,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
2944,10,4,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/562tt.jpg,kelk,13895.0,0,"['broodrooster', ' toaster']"
2945,10,5,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,aardbei,2818.0,0,"['sinaasappel', ' pompelmoes', 'orange', ' appelsien', ' citroen', ' lemon']"
2946,10,6,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/595tt.jpg,sat\ED\A9,4346.0,0,"['walvis', ' whale', ' dolfijn', ' dolphin', ' orca', ' orka', 'walrus']"
2947,10,7,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,luipaard,5766.0,1,"['luipaard', ' jaguar', ' jachtluipaard', 'leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2948,10,8,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,2533.0,1,"['vlinder', ' butterfly']"
2949,10,9,3,pre,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,panter,5586.0,0,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2950,10,0,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/608tt.jpg,vrouw,3276.0,1,"['vrouw', ' mens', ' man', ' persoon', ' mensen', ' human', ' woman', ' women', ' girl', ' lady', ' zittend']"
2951,10,1,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/533tt.jpg,vlinder,2596.0,1,"['vlinder', ' butterfly']"
2952,10,2,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/013tt.jpg,luipaard,4610.0,1,"['luipaard', ' jaguar', ' jachtluipaard', 'leopard', ' puma', ' cheetah', ' tijger', ' panter']"
2953,10,3,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/721tt.jpg,aardbei,2502.0,0,"['sinaasappel', ' pompelmoes', 'orange', ' appelsien', ' citroen', ' lemon']"
2954,10,4,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/021tt.jpg,kat,2415.0,1,"['kat', ' poes', ' pussy', ' pussycat', ' cat']"
2955,10,5,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/039tt.jpg,bloem,2011.0,1,"['bloem', ' flower', ' bloesem']"
2956,10,6,3,post,http://www.sandervandecruys.be/onlineExp/mooneyTD/img/tt/001tt.jpg,motorfiets,3595.0,1,"['motor', ' moto', ' motorfiets', ' brommer', ' bromfiets']"
