id,sex,age,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
21364,Vrouw,05/97,2,3,3,2,2,3,4,2,2,3,3,2,3,1,1,3,2,3,2,3,4,2,1,1,3,2,1,1,3,3,2,2,3,2,3,2,3,3,3,2,2,3,2,2,2,2,2,3,3,2
21364,Vrouw,05/97,2,3,3,2,2,3,4,2,2,3,3,2,3,1,1,3,2,3,2,3,4,2,1,1,3,2,1,1,3,3,2,2,3,2,3,2,3,3,3,2,2,3,2,2,2,2,2,3,3,2
21526,Vrouw,09/96,3,1,1,1,1,2,3,1,2,3,4,1,3,1,1,3,2,4,3,4,4,1,1,3,3,1,2,2,3,1,2,1,1,2,3,2,3,3,1,1,1,4,1,3,1,1,2,3,4,2
20650,Vrouw,10/07/1997,3,2,1,2,3,4,4,1,2,2,2,2,3,2,2,3,2,3,4,3,4,2,3,1,3,3,2,2,3,4,2,1,3,3,3,2,2,3,3,1,4,3,3,2,3,2,2,1,2,1
20827,Vrouw,08/96,2,2,2,3,3,4,4,2,4,1,2,4,4,2,1,4,1,3,4,4,4,3,4,1,2,3,2,1,1,2,1,2,3,2,4,2,2,2,3,1,3,2,3,1,3,4,2,1,1,1
20788,Man,02/1996,3,1,3,2,3,3,4,3,4,3,3,2,4,2,3,4,3,4,4,3,1,3,3,3,1,3,2,2,2,2,2,2,3,3,3,3,3,3,3,2,3,4,1,2,3,2,3,2,3,3
20614,Vrouw,01/97,2,3,2,2,3,2,4,2,4,2,2,3,4,2,1,3,2,3,4,4,2,3,4,1,1,3,2,2,2,2,3,1,4,2,4,2,2,2,3,2,4,3,2,2,4,4,1,2,2,1
20797,Vrouw,01/97,3,2,2,2,1,2,4,2,3,2,3,1,2,2,3,2,3,2,3,3,2,2,2,3,2,2,2,3,1,3,2,2,2,3,3,2,2,3,2,2,3,3,2,3,3,1,3,2,1,1
20683,Vrouw,07/76,3,3,1,3,3,2,3,1,2,2,1,4,3,2,1,4,1,4,2,4,4,4,3,3,1,4,1,2,3,2,2,3,4,1,3,1,3,1,4,1,4,2,3,1,4,4,1,1,2,1
20479,Vrouw,Juni 1997 ,2,2,2,2,1,3,4,1,4,2,2,1,4,1,2,3,2,3,4,4,3,3,3,1,2,3,1,2,2,4,1,3,4,1,4,1,2,2,4,1,4,4,1,2,4,2,2,2,1,2
20884,Vrouw,01/97,3,3,3,2,3,3,4,1,4,4,3,1,4,1,1,2,1,2,4,2,2,2,1,1,4,3,2,1,2,2,1,3,2,3,2,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2
20782,Vrouw,21/12/1997,1,2,1,1,1,2,4,1,3,2,3,1,3,2,1,2,1,2,3,2,3,3,2,1,2,2,1,1,2,3,1,2,4,1,3,2,3,2,4,1,4,4,1,1,2,2,2,3,4,1
21064,Man,10/12/1996,2,1,3,2,2,2,2,3,2,3,2,1,4,3,2,2,2,3,2,2,4,3,3,3,2,2,2,2,3,2,3,4,2,1,3,3,4,3,3,2,4,3,2,2,3,2,2,2,3,2
20515,Vrouw,11/1997,1,2,1,3,3,4,3,1,4,2,2,4,4,2,1,2,2,3,4,3,4,3,4,1,1,3,3,2,1,1,2,1,4,1,1,1,3,2,2,1,4,2,4,1,1,3,2,2,1,1
21163,Vrouw,09/1997,2,2,2,3,2,3,4,2,4,2,2,2,4,3,2,3,1,3,4,4,3,4,3,2,2,3,2,3,2,4,2,2,3,2,3,1,2,2,3,2,4,3,2,1,3,3,2,2,3,2
20461,Vrouw,09/1997,2,2,1,3,2,2,4,1,4,1,1,2,4,3,1,3,1,3,4,4,3,4,2,3,3,4,2,3,2,4,1,3,4,1,3,1,2,1,4,2,4,4,3,1,4,3,1,1,3,1
21151,Man,06/07/1997,2,2,1,2,3,2,4,1,3,2,3,1,4,3,3,2,3,3,2,3,3,2,2,2,2,1,2,2,3,3,2,3,2,3,3,2,3,3,4,2,2,2,2,2,3,1,2,2,2,1
20626,Vrouw,01/97,2,2,2,4,1,4,4,1,4,3,1,3,3,1,1,3,1,2,4,4,3,4,4,1,3,4,1,2,3,1,1,4,2,1,1,2,2,1,3,1,4,3,3,1,4,3,3,4,4,2
20413,Man,05/97,3,3,1,2,2,2,4,2,4,2,4,2,4,2,2,3,1,4,2,2,4,2,2,3,2,2,2,2,4,3,2,2,2,1,4,3,4,3,1,2,2,3,2,2,3,2,2,2,2,1
20350,Vrouw,03/1997,2,2,1,2,4,2,4,1,2,1,2,2,2,1,1,1,2,3,2,4,3,3,2,2,4,3,1,2,3,3,1,3,3,1,2,2,1,2,3,1,1,3,1,1,4,3,2,3,3,1
20686,Vrouw,04/96,3,3,1,2,3,4,4,1,3,3,2,4,3,4,2,4,2,4,4,3,4,3,2,3,1,3,3,1,3,4,3,2,4,2,2,2,3,2,4,2,4,4,1,3,2,4,2,4,4,2
20968,Vrouw,11/1996,2,3,1,3,3,4,4,1,4,2,3,2,2,2,3,3,2,3,4,4,3,1,4,1,2,3,2,2,2,4,3,2,3,2,4,2,2,2,2,2,3,2,2,3,2,3,3,3,2,4
21181,Vrouw,02/97,3,1,2,1,1,3,3,1,1,4,3,1,4,3,2,3,1,2,1,3,4,1,1,1,4,2,1,3,4,4,3,4,3,3,4,2,4,3,3,1,4,2,2,2,1,1,3,2,4,3
20317,Vrouw,07/1994,2,2,2,2,2,2,4,2,4,2,2,2,3,2,2,3,2,3,3,3,3,3,2,2,3,3,2,2,3,2,2,2,3,2,3,2,3,2,2,2,3,3,2,2,3,3,2,3,3,2
21322,Vrouw,06/97,3,1,1,3,2,1,2,1,4,4,4,3,4,4,2,4,1,4,2,4,4,2,4,1,4,2,4,1,4,4,1,3,4,1,4,4,2,3,3,1,4,4,1,1,2,2,2,3,1,2
20536,Vrouw,01/97,1,3,2,3,2,2,4,1,4,3,1,4,4,4,1,4,2,3,4,3,4,3,4,1,1,2,2,2,3,3,2,4,4,1,3,2,1,3,2,1,4,2,2,2,2,3,2,2,3,3
20740,Vrouw,05/97,2,2,2,2,2,1,4,1,3,2,2,3,3,3,2,3,1,3,4,3,4,2,3,1,2,2,2,3,4,4,1,1,2,2,1,1,1,2,1,3,4,2,2,1,2,2,2,3,3,4
20581,Vrouw,30 september 1997,2,2,2,3,3,4,4,2,4,2,2,2,4,3,2,2,2,3,4,3,3,3,4,1,2,4,3,2,3,4,2,2,2,2,2,2,2,2,3,2,4,2,1,1,2,2,2,2,2,2
18019,Vrouw,11/96,3,1,2,2,3,2,1,1,3,1,3,1,3,3,2,3,2,3,2,3,4,2,2,2,2,3,2,3,3,4,2,2,3,1,3,1,2,2,3,2,2,3,3,2,3,2,3,1,2,3
21646,Vrouw,13/08/1995,2,1,1,2,2,2,4,1,1,1,3,2,3,2,2,3,1,4,1,4,4,4,2,1,4,4,2,3,3,4,1,2,4,1,2,1,3,1,4,2,4,2,2,1,2,1,2,1,2,4
21001,Vrouw,06/97,2,3,2,4,4,4,4,2,4,2,2,2,4,2,1,4,1,2,4,4,4,3,3,2,2,3,1,1,2,3,2,2,2,1,3,1,1,2,3,1,4,3,3,2,4,3,2,3,3,2
20962,Man,10/97,2,2,1,2,3,4,4,1,3,1,2,2,2,2,3,3,2,4,4,3,4,2,3,3,2,2,2,3,2,2,2,3,3,2,4,3,3,3,3,1,2,2,2,2,2,2,2,2,2,1
20587,Vrouw,12/1997,2,2,3,2,4,4,2,4,4,3,2,3,3,3,2,2,2,2,4,2,1,3,3,1,2,3,3,3,1,2,2,3,3,2,2,2,2,3,2,1,4,4,2,2,2,2,2,2,1,2
20812,Vrouw,09/97,3,2,2,3,3,3,4,3,4,3,4,3,2,4,2,3,2,4,4,3,2,2,3,2,3,2,2,3,2,3,2,3,1,2,3,2,3,3,3,3,3,3,2,3,2,1,3,3,2,3
21100,Vrouw,09/1997,4,4,2,2,2,1,4,4,3,1,1,1,4,4,2,3,1,4,4,4,3,4,4,4,4,4,3,3,2,4,2,1,4,1,4,1,1,1,4,2,4,1,2,1,3,4,1,2,4,3
20314,Vrouw,05/97,3,2,1,1,3,1,2,1,4,4,1,4,3,1,1,2,1,4,4,3,3,4,4,1,2,3,3,1,1,1,2,3,4,1,4,3,2,1,4,1,4,3,2,1,2,4,1,4,4,2
20890,Vrouw,09/1997,3,4,3,3,3,1,2,3,1,2,3,3,1,2,3,3,3,2,1,3,4,4,1,3,4,2,2,3,4,2,3,2,3,2,3,2,3,3,2,2,2,2,3,2,2,3,2,2,4,2
20512,Vrouw,14-10-1993,2,2,1,2,3,3,4,1,4,2,1,3,2,2,1,2,1,2,4,4,3,3,2,1,2,4,1,1,2,3,1,1,4,1,3,1,2,1,3,1,4,3,2,2,3,3,1,2,3,1
21433,Vrouw,10/1997,2,1,1,3,3,3,1,1,3,2,3,2,3,1,3,3,2,2,3,3,2,1,3,2,4,2,2,2,3,1,2,2,2,3,3,2,2,4,1,2,3,4,2,2,3,1,2,2,3,2
20845,Vrouw,22/09/1997,3,1,1,2,1,1,2,1,3,1,2,1,4,2,1,3,1,3,2,3,2,3,1,1,3,3,1,3,3,3,1,2,2,3,2,1,2,1,3,3,3,2,1,1,3,3,1,2,2,3
21343,Man,06/1997,2,3,1,2,2,2,3,1,3,1,3,2,4,2,2,3,2,2,3,3,4,3,2,2,3,3,2,2,3,2,2,3,4,2,4,2,2,2,3,2,4,3,1,2,2,2,2,2,3,1
20434,Vrouw,07/97,4,4,1,3,2,1,1,4,1,1,3,1,2,3,4,1,2,1,1,1,1,3,1,4,3,3,2,1,4,3,4,2,3,2,2,3,4,2,2,3,1,2,3,2,4,4,2,1,1,1
20749,Vrouw,01/97,2,2,2,3,2,1,3,1,4,1,2,3,3,4,1,3,1,3,3,3,4,2,4,1,3,2,3,2,3,3,2,2,3,2,2,3,2,2,3,2,3,3,2,1,2,3,2,3,2,1
20443,Vrouw,05/1997,3,1,1,2,4,3,2,1,4,1,2,2,2,2,2,1,1,2,4,4,4,3,3,2,3,4,3,3,1,3,2,2,2,3,4,2,3,2,2,1,1,3,1,2,3,2,2,2,1,2
20998,Vrouw,04/97,1,2,3,2,4,1,2,3,2,4,2,1,4,3,2,4,1,4,2,4,2,1,2,2,2,3,1,3,3,4,1,1,4,2,3,1,1,4,4,1,4,3,1,2,4,3,2,1,2,2
21133,Vrouw,04/96,2,3,2,2,2,2,3,2,4,2,3,2,4,3,3,3,1,4,3,3,3,3,3,2,2,2,2,3,2,2,3,2,3,2,3,2,3,2,2,2,4,3,3,2,3,3,2,4,2,2
20542,Vrouw,03/97,1,2,2,3,1,4,3,1,4,2,2,4,4,4,1,4,1,2,4,3,2,2,4,1,2,3,2,2,1,3,2,2,3,1,2,2,3,2,3,2,4,3,3,1,3,3,2,2,1,2
20215,Man,10/93,3,3,2,2,2,2,2,1,4,2,4,1,3,1,2,2,3,3,4,3,4,1,3,1,2,1,4,3,3,1,3,3,2,2,4,4,3,4,3,3,3,3,3,3,2,1,3,4,3,3
20260,Vrouw,08/12/1997,3,2,1,1,1,3,3,1,3,2,2,2,3,1,1,2,1,2,3,3,4,3,3,1,3,3,2,2,3,4,2,2,2,1,4,1,1,1,4,1,4,3,1,1,3,3,1,1,3,1
20416,Vrouw,31/03/1997,2,1,2,2,1,3,4,1,3,2,1,2,4,4,1,3,2,2,3,3,3,2,3,2,2,3,3,3,2,2,2,2,3,2,2,2,2,1,3,2,4,1,1,1,2,2,2,2,4,2
20440,Vrouw,06/97,2,1,1,3,3,2,4,1,2,1,1,1,4,1,1,2,1,2,2,3,3,4,3,1,2,4,2,3,4,4,2,2,4,1,3,1,1,1,2,1,3,4,2,1,4,3,1,2,4,1
21418,Man,08/1996,3,2,1,2,2,2,3,1,4,3,3,2,3,1,4,2,3,3,4,4,3,1,3,4,3,3,1,3,1,2,1,3,2,2,4,1,3,3,3,1,4,2,4,3,3,3,3,2,1,2
20920,Vrouw,11/03/1997,2,1,2,2,2,1,4,1,2,1,3,1,1,1,2,2,1,1,1,3,3,2,4,1,1,1,2,2,1,1,1,2,1,1,4,1,2,2,3,1,1,1,1,1,2,1,1,2,3,1
21730,Vrouw,20/01/1997,2,2,1,3,2,2,4,1,4,2,2,3,4,1,1,3,1,1,3,3,3,3,2,1,2,3,2,2,3,3,2,2,3,1,2,2,3,1,3,1,4,3,3,2,3,2,2,2,4,2
21268,Vrouw,07/97,2,2,2,2,3,3,4,2,4,3,3,3,2,3,2,2,2,2,3,2,2,3,3,2,2,2,2,2,3,2,2,3,3,2,3,2,2,3,2,2,3,3,3,3,2,2,2,2,3,2
21349,Vrouw,09/97,3,1,2,3,3,4,2,2,3,3,3,2,2,1,1,1,3,3,4,4,4,1,2,2,3,1,3,3,3,2,3,3,2,2,1,4,3,4,2,2,3,2,2,3,1,2,3,2,4,2
20611,Vrouw,10/97,3,2,2,4,2,4,4,1,4,1,2,1,2,3,3,4,3,4,4,4,3,2,4,2,2,3,1,1,3,3,3,1,4,2,3,1,1,1,3,4,4,1,2,3,1,2,4,3,3,3
21004,Vrouw,09/97,2,2,2,3,3,4,4,2,4,2,2,4,4,2,1,2,2,4,4,2,4,3,4,1,3,3,3,2,1,3,2,3,3,1,2,3,3,2,3,1,4,3,2,2,2,2,2,2,3,2
20680,Vrouw,08/97,2,2,2,3,2,4,4,2,4,4,3,4,3,3,2,3,2,4,4,3,3,2,4,4,3,2,2,3,2,2,3,2,2,2,3,3,3,3,2,2,3,3,1,1,3,2,2,3,2,2
21256,Vrouw,12/96,2,2,2,2,2,3,3,1,3,1,1,1,3,3,1,3,1,2,4,2,4,4,2,4,3,3,2,2,3,2,2,2,3,1,3,1,3,1,3,1,2,4,3,2,3,2,1,3,2,1
20770,Man,10/96,2,3,1,2,3,4,4,1,3,2,1,3,3,3,3,3,2,3,2,3,4,3,3,2,2,2,3,2,3,3,2,3,4,2,3,2,2,2,3,2,3,3,2,2,3,4,3,2,3,2
20980,Vrouw,06/97,3,3,1,2,1,2,3,1,3,3,4,1,1,1,2,3,3,4,3,3,4,2,2,2,2,2,2,3,1,4,1,2,2,2,4,2,3,4,3,1,4,3,3,2,3,2,3,2,3,3
20800,Vrouw,09/97,2,2,2,2,3,3,4,1,4,3,2,3,2,3,1,3,2,4,3,3,3,3,2,1,3,3,1,1,3,2,1,3,3,2,4,1,3,3,4,1,4,3,1,1,3,2,3,3,3,3
20713,Vrouw,05/1997,1,1,1,2,1,2,4,1,4,4,1,1,3,2,1,4,1,2,4,4,4,4,4,1,3,3,2,3,1,4,1,3,2,1,3,2,1,1,1,1,4,2,2,1,4,2,1,2,4,2
20767,Vrouw,10/1997,2,2,2,3,3,1,4,1,2,2,3,2,4,4,2,2,2,4,1,4,4,2,3,2,3,2,2,3,3,1,2,2,3,2,2,1,3,3,4,2,4,3,2,2,3,3,2,3,4,3
20338,Vrouw,06/97,2,2,3,2,2,4,4,2,4,2,2,4,4,4,2,4,1,4,4,4,4,4,3,1,2,4,2,3,2,4,1,2,4,2,3,2,2,1,4,2,4,2,1,1,3,4,1,3,4,1
20248,Vrouw,12/1997,2,1,3,2,2,3,3,2,4,3,4,3,3,3,2,2,3,4,3,3,3,2,3,2,4,2,2,3,3,2,2,3,2,4,3,2,3,4,2,3,4,2,1,3,3,2,3,2,3,3
20179,Vrouw,24/01/1997,2,2,1,1,3,2,3,1,3,1,2,1,4,1,1,3,1,1,4,2,1,2,3,1,3,2,1,3,3,4,1,1,4,2,3,1,2,1,2,1,4,3,2,1,2,2,1,2,3,1
21028,Vrouw,09 1996,3,2,2,2,3,3,4,2,4,1,1,3,3,4,2,4,2,4,4,3,1,3,4,2,3,2,1,2,2,4,2,1,3,1,2,1,2,2,2,1,3,2,1,1,3,3,2,2,3,2
21328,Vrouw,01/97,3,2,2,1,1,1,3,3,4,2,3,3,4,1,1,3,1,2,4,3,4,3,3,1,2,4,2,3,1,2,1,1,4,1,4,2,3,1,3,1,4,2,4,1,3,2,2,3,1,1
21370,Vrouw,02/97,2,3,1,2,1,2,4,1,2,1,1,2,4,2,1,4,1,2,4,4,4,4,2,1,1,3,1,2,4,3,1,2,4,1,4,1,2,1,3,1,4,2,4,1,3,3,1,2,4,1
20500,Vrouw,09/97,3,2,1,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,1,1,2,2,2,3,2,4,3,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,3,2,3,1,4,3
20842,Man,02/97,3,4,2,2,2,3,3,2,3,3,3,2,3,3,1,2,2,3,3,3,3,3,2,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,2,2,3,2,3,2,3,3,2,2,3,2
21262,Vrouw,23/01/1997,2,2,2,3,2,4,4,1,4,3,2,2,3,3,2,2,2,3,4,4,2,2,4,2,3,2,2,3,2,3,2,2,3,2,4,2,3,2,3,2,2,3,2,2,3,3,2,2,3,2
20560,Vrouw,07/02/1997,3,3,3,3,3,3,1,4,2,3,3,4,2,4,4,3,4,2,2,2,1,2,3,3,2,3,4,2,2,2,3,2,3,3,3,4,2,3,2,4,2,3,3,3,3,4,3,2,1,3
20530,Vrouw,februari 1997,3,2,3,3,2,3,3,2,3,2,2,2,2,3,2,3,2,1,3,3,4,2,3,2,1,3,1,2,3,3,2,2,3,2,3,2,2,1,2,2,4,2,2,2,2,3,2,2,3,2
21037,Vrouw,07/97,2,1,1,2,1,2,3,1,4,4,2,1,4,1,1,3,1,1,2,4,3,4,2,1,4,4,2,3,4,2,1,4,4,2,1,1,4,1,4,1,1,1,3,1,4,3,1,3,4,1
21220,Vrouw,07/97,2,2,1,2,1,4,4,4,4,2,1,3,4,2,1,2,1,4,4,2,4,2,4,2,4,2,3,2,2,3,2,2,2,1,2,1,3,1,4,1,4,3,1,1,2,1,3,2,3,1
21130,Man,06/1996,3,4,1,3,1,4,2,1,4,1,1,3,3,1,3,4,3,3,3,4,4,3,2,1,1,3,1,3,2,4,1,2,4,3,4,1,1,2,4,1,4,4,3,2,4,4,2,1,2,1
20914,Vrouw,09/97,4,3,3,2,3,2,2,3,1,2,2,2,1,3,3,2,3,2,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,3,4,3,3,3,2,2,2
20662,Man,04/1997,3,2,3,4,2,1,4,2,4,2,3,2,4,3,3,3,2,4,2,4,4,2,2,1,4,1,2,3,2,4,2,2,1,3,4,2,1,3,4,3,2,4,2,2,3,2,3,1,2,1
20491,Vrouw,06/97,2,2,2,3,3,3,3,2,4,2,2,1,3,3,2,3,2,3,3,3,3,3,2,1,3,2,2,3,2,1,2,2,3,2,3,2,2,2,3,1,4,2,1,1,3,2,2,3,1,1
20203,Vrouw,01/97,3,2,1,1,1,3,4,1,4,1,1,1,4,1,3,4,1,3,4,4,4,4,4,4,1,2,1,3,4,2,1,1,4,2,4,1,1,3,4,1,4,4,4,2,4,3,2,1,1,1
20410,Vrouw,11/97,1,2,2,2,3,3,4,2,4,1,2,3,4,3,1,3,1,2,4,3,1,2,3,4,3,3,2,2,1,4,2,1,4,1,1,1,3,2,3,1,4,3,1,1,4,2,2,3,3,2
20917,Vrouw,24/02/1998,4,3,4,2,4,2,3,3,1,4,3,4,1,4,4,2,4,3,1,2,3,2,1,4,1,1,3,2,3,2,2,3,2,4,1,4,3,4,1,3,1,3,2,4,1,2,4,3,3,4
20221,Man,12/1995,3,1,1,1,2,3,1,2,4,4,3,3,3,1,1,1,2,3,4,3,3,1,2,4,3,1,2,3,1,1,2,2,1,3,4,1,2,3,2,1,4,3,1,2,3,2,1,3,1,1
20599,Vrouw,05/97,1,2,2,3,4,4,4,1,4,1,1,4,4,4,1,4,1,4,4,4,3,4,4,4,4,4,2,3,4,3,2,2,4,1,4,1,1,1,4,4,4,2,3,1,4,4,1,3,3,3
20596,Vrouw,18/10/1997,3,3,1,1,4,4,4,2,4,2,1,2,3,1,1,3,2,3,4,4,4,4,4,2,2,4,2,2,3,3,2,2,4,2,4,2,2,2,4,1,4,4,2,3,4,4,2,2,1,3
21010,Vrouw,06/97,2,2,3,2,3,3,4,1,4,2,2,2,2,2,1,4,1,2,4,4,4,3,4,1,1,2,4,3,2,2,2,2,3,3,3,2,2,1,3,2,4,1,2,2,3,2,3,3,3,1
20995,Man,05/1997,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
21325,Vrouw,03/1997,2,2,2,2,3,2,3,1,3,2,2,2,3,3,2,3,2,3,3,3,4,3,3,2,2,3,2,3,2,3,2,2,3,1,2,2,2,2,3,1,2,3,2,2,3,3,2,3,3,2
21277,Vrouw,1997,3,3,3,4,2,2,4,2,2,1,1,2,4,3,2,4,1,2,4,3,3,3,2,1,3,3,1,2,3,3,2,2,3,2,3,2,2,2,3,2,4,3,2,1,4,2,2,2,4,3
20866,Vrouw,12/96,2,1,3,1,2,3,3,1,3,2,3,2,2,3,1,3,2,3,3,3,4,1,2,2,3,1,3,3,2,2,2,3,1,2,2,3,2,2,3,3,4,2,1,2,2,1,2,2,3,3
20389,Vrouw,02/95,3,3,3,1,4,4,4,4,4,4,4,4,4,3,2,4,1,4,2,1,4,1,4,3,3,1,4,1,2,1,4,4,3,1,2,4,3,3,1,2,3,3,2,3,1,1,2,4,3,2
21106,Vrouw,10/97,2,2,2,2,1,1,4,2,3,2,3,1,2,2,3,1,2,3,2,3,4,2,2,1,3,2,3,3,4,2,2,1,1,1,3,2,2,4,3,1,3,3,2,2,2,2,2,3,4,1
20437,Vrouw,08/1997,2,3,2,3,2,2,4,3,3,2,2,3,4,4,1,4,2,2,3,3,4,3,3,1,1,3,1,2,1,3,2,2,3,1,3,3,1,2,4,2,4,1,3,1,3,3,1,3,2,4
20371,Vrouw,06/1997,3,2,4,3,3,2,4,3,4,2,2,3,3,4,2,4,1,2,4,4,4,2,4,1,3,3,2,3,2,3,2,2,3,3,3,2,2,3,1,2,4,3,1,2,2,2,3,3,2,1
21016,Man,06/97,2,3,1,2,2,1,4,1,4,1,2,2,4,1,1,2,2,4,4,4,4,3,2,2,1,2,2,3,2,1,1,2,3,1,4,2,2,3,4,1,2,3,1,2,3,3,1,2,1,1
20860,Vrouw,06/97,3,2,2,3,3,3,3,2,4,2,3,2,4,1,3,3,2,3,3,3,3,3,3,1,3,3,3,2,1,2,2,2,2,3,4,2,2,3,4,2,4,3,3,2,3,2,3,2,1,3
20722,Vrouw,01/1997,2,3,2,3,1,4,3,1,4,3,3,2,4,4,2,3,1,3,4,3,3,3,4,2,4,3,3,2,3,3,2,2,3,1,3,2,2,2,3,3,4,3,3,1,2,3,2,3,3,4
20347,Vrouw,09/97,1,1,2,3,2,2,1,2,3,2,1,2,1,2,2,3,2,1,2,2,2,3,1,1,2,2,1,2,1,2,2,3,2,1,1,2,2,3,2,2,1,2,1,2,2,1,2,2,1,2
21169,Vrouw,03/1997,3,3,1,2,3,1,4,1,3,1,3,2,4,1,1,3,1,3,3,3,4,4,2,1,1,4,2,1,4,4,1,2,4,1,1,2,2,1,3,2,4,1,1,3,2,2,1,3,1,4
21022,Vrouw,04/1997,3,3,2,2,1,3,3,2,3,1,2,1,3,4,2,3,2,3,4,3,2,1,3,1,2,1,3,3,2,1,2,3,2,2,2,3,3,3,1,2,4,1,2,2,1,2,2,3,2,2
20989,Vrouw,13/11/1997,1,2,1,1,1,4,3,3,2,1,1,1,4,1,1,3,1,1,4,4,3,4,4,1,2,4,1,4,1,1,4,1,4,1,4,1,3,1,3,1,1,1,1,1,3,4,1,2,4,1
20851,Vrouw,26/01/1996,2,2,2,3,1,2,2,1,3,1,1,1,3,1,3,3,1,3,3,4,3,3,4,3,3,2,1,1,4,2,1,1,4,1,4,1,3,2,3,1,2,1,1,1,4,2,1,3,2,1
20206,Vrouw,09/97,3,2,2,2,2,1,3,2,4,2,3,2,4,4,3,4,2,3,3,2,2,1,1,1,3,2,2,1,1,1,2,2,1,4,2,2,3,3,2,3,4,3,2,3,2,1,2,2,1,4
20521,Vrouw,15/12/1997,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,1,2,4,2,3,3,3,2,3,2,3,2,2,3,3,3,3,2,2,3,2,4,4,2,2,3,3,2,2,3,2,3,3,3
20302,Vrouw,12/1997,2,1,1,2,3,4,4,1,4,3,2,2,3,2,1,3,1,4,4,4,4,2,4,3,3,4,3,2,1,4,2,2,2,2,1,2,3,2,4,2,4,2,1,2,2,3,2,2,2,2
20335,Vrouw,01/1997,3,2,1,3,3,4,4,1,4,3,1,4,3,1,1,4,1,3,4,4,4,4,4,2,1,4,3,1,2,3,1,1,4,1,2,1,1,1,3,1,4,4,1,1,4,3,1,4,2,1
21082,Man,06/97,2,2,2,3,4,2,3,2,4,3,2,3,4,1,1,2,1,3,3,4,2,2,3,1,2,3,3,2,1,3,2,2,3,2,3,2,2,2,3,1,3,2,2,1,3,2,2,3,3,1
20563,Vrouw,07/97,2,2,1,3,3,2,3,1,4,2,2,1,3,2,1,4,2,3,4,4,3,3,2,3,3,3,2,3,3,3,2,3,4,2,3,2,3,2,4,1,4,2,2,2,3,3,3,2,2,2
20386,Vrouw,06/97,2,2,1,3,1,2,3,1,3,1,1,1,3,2,1,2,1,3,4,4,4,4,3,2,1,3,1,2,4,4,1,1,3,1,3,1,1,1,3,1,4,3,2,1,3,3,1,2,3,1
20407,Vrouw,09/95,3,2,2,3,3,3,3,2,4,1,1,3,4,3,1,3,1,3,4,3,3,3,3,2,2,3,2,2,3,3,2,3,3,2,4,2,3,2,3,2,3,3,2,2,3,3,2,3,3,3
20533,Vrouw,03/95,1,2,1,2,2,4,4,3,4,1,1,1,3,1,1,2,1,2,4,3,4,4,3,1,2,4,2,2,3,4,3,2,4,1,2,1,4,1,3,1,4,3,2,1,3,3,2,3,4,1
20905,Man,11/96,3,2,2,2,2,2,3,2,3,3,4,1,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,3,3,2,2,2,2,3,4,2,3,3,3,2,3,3,2,3,3,2,3,2,3,2
20803,Vrouw,10/1996,3,3,3,2,1,1,1,3,1,3,4,2,1,2,4,1,4,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,4,1,2,1,2,1,2,1,4,3,2,1,2,3,1,2,2,2
21478,Vrouw,06/1997,2,2,1,2,1,2,4,1,4,3,3,1,4,1,2,4,1,3,4,4,1,2,2,1,1,2,3,4,1,4,1,2,1,2,4,2,3,2,2,1,2,1,2,2,4,2,2,3,4,4
20656,Vrouw,05/97,4,2,1,1,3,4,4,1,4,2,1,3,4,3,1,3,1,3,4,3,2,3,4,1,1,3,2,3,1,3,1,2,1,2,2,2,2,1,3,1,4,1,2,1,2,4,1,3,2,1
20881,Vrouw,10/1995,2,3,2,2,3,4,4,3,4,4,2,2,3,2,2,1,2,4,4,2,3,3,4,1,3,4,3,4,1,4,3,4,3,1,3,2,4,2,3,4,4,3,1,2,3,2,2,3,1,4
20284,Vrouw,20-07-1997,3,4,2,3,1,4,4,2,4,4,3,2,3,2,1,2,2,4,4,3,3,2,4,2,3,2,2,2,4,3,3,3,2,1,4,3,3,3,3,2,3,3,3,2,2,1,2,2,1,1
21172,Vrouw,22/04/1997,1,2,1,2,4,3,2,1,3,2,2,3,3,2,2,3,1,3,3,3,2,3,3,2,2,3,2,2,2,2,2,2,3,2,2,3,3,2,3,2,3,3,2,2,2,3,2,2,2,2
20623,Vrouw,02/97,2,2,1,2,2,1,4,2,1,1,2,1,2,2,2,2,2,4,2,3,2,2,2,2,3,2,2,3,4,3,1,2,2,2,4,2,2,3,3,2,2,3,2,2,3,2,2,2,4,2
