,stim,level_1,prem,postm,diff
47,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/429tt.jpg,0,0.12101910828,0.636942675159,0.515923566879
48,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/447tt.jpg,0,0.0636942675159,0.312101910828,0.248407643312
49,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/449tt.jpg,0,0.446540880503,0.616352201258,0.169811320755
50,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/469tt.jpg,0,0.13125,0.70625,0.575
51,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/478tt.jpg,0,0.0496894409938,0.614906832298,0.565217391304
52,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/487tt.jpg,0,0.155405405405,0.358108108108,0.202702702703
53,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/506tt.jpg,0,0.0529801324503,0.476821192053,0.423841059603
54,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/525tt.jpg,0,0.0949367088608,0.487341772152,0.392405063291
55,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/533tt.jpg,0,0.304054054054,0.716216216216,0.412162162162
56,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/549tt.jpg,0,0.0858895705521,0.61963190184,0.533742331288
57,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/556tt.jpg,0,0.184931506849,0.657534246575,0.472602739726
58,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/558tt.jpg,0,0.300699300699,0.734265734266,0.433566433566
59,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/559tt.jpg,0,0.25641025641,0.512820512821,0.25641025641
60,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/560tt.jpg,0,0.243421052632,0.592105263158,0.348684210526
61,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/562tt.jpg,0,0.171052631579,0.703947368421,0.532894736842
62,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/573tt.jpg,0,0.37106918239,0.798742138365,0.427672955975
63,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/576tt.jpg,0,0.170212765957,0.617021276596,0.446808510638
64,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/582tt.jpg,0,0.0384615384615,0.564102564103,0.525641025641
65,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/585tt.jpg,0,0.101910828025,0.687898089172,0.585987261146
66,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/588tt.jpg,0,0.03125,0.4875,0.45625
67,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/593tt.jpg,0,0.331125827815,0.596026490066,0.264900662252
68,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/595tt.jpg,0,0.239436619718,0.661971830986,0.422535211268
69,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/608tt.jpg,0,0.311688311688,0.681818181818,0.37012987013
70,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/609tt.jpg,0,0.43661971831,0.711267605634,0.274647887324
71,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/623tt.jpg,0,0.283870967742,0.806451612903,0.522580645161
72,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/625tt.jpg,0,0.122580645161,0.567741935484,0.445161290323
73,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/627tt.jpg,0,0.106918238994,0.666666666667,0.559748427673
74,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/629tt.jpg,0,0.00689655172414,0.337931034483,0.331034482759
75,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/643tt.jpg,0,0.27397260274,0.780821917808,0.506849315068
76,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/655tt.jpg,0,0.156862745098,0.78431372549,0.627450980392
77,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/661tt.jpg,0,0.304054054054,0.635135135135,0.331081081081
78,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/676tt.jpg,0,0.344370860927,0.675496688742,0.331125827815
79,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/683tt.jpg,0,0.222929936306,0.783439490446,0.56050955414
80,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/691tt.jpg,0,0.224637681159,0.572463768116,0.347826086957
81,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/721tt.jpg,0,0.188679245283,0.610062893082,0.421383647799
82,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/728tt.jpg,0,0.337837837838,0.628378378378,0.290540540541
83,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/729tt.jpg,0,0.274509803922,0.699346405229,0.424836601307
84,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/738tt.jpg,0,0.310559006211,0.863354037267,0.552795031056
85,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/745tt.jpg,0,0.267973856209,0.758169934641,0.490196078431
86,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/773tt.jpg,0,0.0443037974684,0.360759493671,0.316455696203
87,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/781tt.jpg,0,0.168831168831,0.448051948052,0.279220779221
88,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/792tt.jpg,0,0.515527950311,0.894409937888,0.378881987578
89,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/801tt.jpg,0,0.161073825503,0.476510067114,0.315436241611
90,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/809tt.jpg,0,0.149659863946,0.56462585034,0.414965986395
91,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/812tt.jpg,0,0.437908496732,0.712418300654,0.274509803922
92,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/817tt.jpg,0,0.0272108843537,0.285714285714,0.258503401361
93,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/823tt.jpg,0,0.418300653595,0.751633986928,0.333333333333
94,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/850tt.jpg,0,0.17880794702,0.615894039735,0.437086092715
95,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/851tt.jpg,0,0.121621621622,0.614864864865,0.493243243243
96,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/852tt.jpg,0,0.0632911392405,0.632911392405,0.569620253165
97,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/853tt.jpg,0,0.111842105263,0.664473684211,0.552631578947
98,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/854tt.jpg,0,0.012987012987,0.474025974026,0.461038961039
99,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/855tt.jpg,0,0.00595238095238,0.470238095238,0.464285714286
100,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/856tt.jpg,0,0.0886075949367,0.70253164557,0.613924050633
101,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/857tt.jpg,0,0.167785234899,0.731543624161,0.563758389262
102,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/858tt.jpg,0,0.164473684211,0.677631578947,0.513157894737
103,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/859tt.jpg,0,0.157480314961,0.716535433071,0.55905511811
104,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/860tt.jpg,0,0.00581395348837,0.232558139535,0.226744186047
105,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/861tt.jpg,0,0.0136054421769,0.598639455782,0.585034013605
106,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/862tt.jpg,0,0.00671140939597,0.0201342281879,0.0134228187919
107,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/863tt.jpg,0,0.188405797101,0.673913043478,0.485507246377
108,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/864tt.jpg,0,0.289308176101,0.691823899371,0.40251572327
109,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/865tt.jpg,0,0.00657894736842,0.118421052632,0.111842105263
110,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/866tt.jpg,0,0.0,0.271523178808,0.271523178808
111,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/867tt.jpg,0,0.0143884892086,0.395683453237,0.381294964029
112,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/868tt.jpg,0,0.146496815287,0.745222929936,0.59872611465
113,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/869tt.jpg,0,0.00719424460432,0.201438848921,0.194244604317
114,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/870tt.jpg,0,0.131944444444,0.729166666667,0.597222222222
115,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/871tt.jpg,0,0.219178082192,0.541095890411,0.321917808219
116,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/872tt.jpg,0,0.34375,0.74375,0.4
117,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/873tt.jpg,0,0.666666666667,0.91156462585,0.244897959184
118,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/874tt.jpg,0,0.12101910828,0.68152866242,0.56050955414
119,http://www.tureluurs.be/onlineExp/mooneyTD/img/tt/875tt.jpg,0,0.00709219858156,0.326241134752,0.31914893617
